var_name	genotype	strand	position	lower	median	upper	mean	K_gt	K_lt
Beta	1	1	685	0.52527803	0.6628657	0.8108653	0.6646136	0	500
Beta	2	1	685	0.66294867	0.7999896	0.9224015	0.79908437	0.008064516	124
Beta	3	1	685	0.6760137	0.8114301	0.9520547	0.81104004	0.008064516	124
Beta	1	1	686	0.72671723	0.857007	0.99600774	0.85829735	0.05042017	19.833334
Beta	2	1	686	0.78051245	0.9111463	1.0312167	0.91088915	0.14942528	6.6923075
Beta	3	1	686	0.72008514	0.8529855	0.98863417	0.8536896	0.041666668	24
Beta	1	1	687	0.9317819	1.0571933	1.1884128	1.0573735	2.90625	0.34408602
Beta	2	1	687	0.89789444	1.025692	1.1430155	1.0258068	1.7624309	0.56739813
Beta	3	1	687	0.77331626	0.8947847	1.0303829	0.8975265	0.09409191	10.627907
Beta	1	1	688	1.1270955	1.2475821	1.3887426	1.2510579	249	0.004016064
Beta	2	1	688	1.0089128	1.137912	1.2619787	1.1376113	24	0.041666668
Beta	3	1	688	0.8124306	0.9391973	1.0728688	0.9401757	0.2562814	3.9019608
Beta	1	1	689	1.3138782	1.4444551	1.5904703	1.4484037	500	0
Beta	2	1	689	1.1124333	1.2493985	1.3815017	1.2498114	500	0
Beta	3	1	689	0.8567387	0.98847187	1.1240383	0.9875593	0.7921147	1.2624434
Beta	1	1	690	1.4632822	1.6011245	1.7526869	1.6019167	500	0
Beta	2	1	690	1.193507	1.3379525	1.4749825	1.3388001	500	0
Beta	3	1	690	0.8830072	1.0227661	1.1643747	1.0205104	1.5510204	0.6447368
Beta	1	1	691	1.3693643	1.5001576	1.6388005	1.5014511	500	0
Beta	2	1	691	1.1250496	1.2638838	1.3949562	1.26349	500	0
Beta	3	1	691	0.8005529	0.9348873	1.0614932	0.9302695	0.21359223	4.681818
Beta	1	1	692	1.2687205	1.394315	1.5257943	1.3958142	500	0
Beta	2	1	692	1.0472566	1.1883595	1.3053433	1.1843567	54.555557	0.018329939
Beta	3	1	692	0.7064834	0.8362791	0.96067476	0.8339902	0.008064516	124
Beta	1	1	693	1.157858	1.2806783	1.4052109	1.2812732	500	0
Beta	2	1	693	0.9618001	1.101176	1.2163837	1.0985535	8.433962	0.118568234
Beta	3	1	693	0.61156994	0.7343116	0.8539427	0.72959423	0	500
Beta	1	1	694	1.0377175	1.1612959	1.2853663	1.1635427	44.454544	0.022494888
Beta	2	1	694	0.870652	1.0147398	1.1299461	1.0103598	1.3148148	0.7605634
Beta	3	1	694	0.49813372	0.62665915	0.7441955	0.62229127	0	500
Beta	1	1	695	0.9205101	1.0503557	1.1735747	1.0490005	2.7593985	0.36239782
Beta	2	1	695	0.77855766	0.9283403	1.0452095	0.9245565	0.19617225	5.097561
Beta	3	1	695	0.38814124	0.5250869	0.64005166	0.5178953	0	500
Beta	1	1	696	0.817581	0.94960713	1.0775056	0.95013285	0.3888889	2.5714285
Beta	2	1	696	0.7047363	0.85451114	0.98780894	0.85246825	0.03950104	25.31579
Beta	3	1	696	0.28957054	0.43010563	0.5503406	0.42335108	0	500
Beta	1	1	697	0.7186641	0.8538115	0.9933518	0.8554722	0.043841336	22.809525
Beta	2	1	697	0.63619965	0.78124964	0.92477614	0.781128	0.002004008	499
Beta	3	1	697	0.19746454	0.34395146	0.47416335	0.33803833	0	500
Beta	1	1	698	0.5441355	0.6765338	0.81022763	0.6753085	0	500
Beta	2	1	698	0.4835481	0.62370443	0.7558683	0.623435	0	500
Beta	3	1	698	0.11542945	0.25262743	0.38721645	0.25165293	0	500
Beta	1	1	699	0.33148226	0.4719214	0.6089299	0.47179043	0	500
Beta	2	1	699	0.30956918	0.4496462	0.5715395	0.4476212	0	500
Beta	3	1	699	0.0040385798	0.14429179	0.2776524	0.14327249	0	500
Beta	1	1	700	0.110400364	0.2533697	0.38806188	0.25111502	0	500
Beta	2	1	700	0.123201534	0.2568012	0.3820603	0.25698578	0	500
Beta	3	1	700	-0.11933815	0.024849702	0.17058282	0.025755402	0	500
Beta	1	1	701	-0.12068533	0.024259351	0.17093484	0.024295703	0	500
Beta	2	1	701	-0.077675566	0.059992526	0.19494128	0.061042935	0	500
Beta	3	1	701	-0.24845517	-0.09813334	0.058307678	-0.09503362	0	500
Beta	1	1	702	-0.35861504	-0.1946513	-0.04334866	-0.19637963	0	500
Beta	2	1	702	-0.27294204	-0.12893143	0.016453648	-0.12959231	0	500
Beta	3	1	702	-0.37391624	-0.21526091	-0.047871504	-0.21255064	0	500
Beta	1	1	703	-0.58112913	-0.41374183	-0.24761264	-0.41281107	0	500
Beta	2	1	703	-0.46518692	-0.31593	-0.16448165	-0.3165036	0	500
Beta	3	1	703	-0.5133787	-0.3373872	-0.15296175	-0.33272037	0	500
Beta	1	1	704	-0.75898886	-0.5891931	-0.41399866	-0.58954614	0	500
Beta	2	1	704	-0.6246336	-0.4724689	-0.30638948	-0.4691925	0	500
Beta	3	1	704	-0.62400746	-0.42743087	-0.23627882	-0.42577064	0	500
Beta	1	1	705	-0.6904883	-0.5280466	-0.3587189	-0.5270982	0	500
Beta	2	1	705	-0.566366	-0.42290008	-0.26479802	-0.4208197	0	500
Beta	3	1	705	-0.51438135	-0.33477664	-0.15723789	-0.33407247	0	500
Beta	1	1	706	-0.63561535	-0.46935773	-0.3082419	-0.47096643	0	500
Beta	2	1	706	-0.51750046	-0.37088734	-0.22042648	-0.37185806	0	500
Beta	3	1	706	-0.423581	-0.2521593	-0.08351242	-0.25169274	0	500
Beta	1	1	707	-0.56872195	-0.4111039	-0.245678	-0.41010258	0	500
Beta	2	1	707	-0.46298537	-0.3203894	-0.17101851	-0.3187687	0	500
Beta	3	1	707	-0.32511854	-0.16132215	-0.0016680583	-0.16236816	0	500
Beta	1	1	708	-0.50602525	-0.34953615	-0.18446589	-0.3475445	0	500
Beta	2	1	708	-0.41008607	-0.26372683	-0.12311441	-0.26420128	0	500
Beta	3	1	708	-0.23724686	-0.06935605	0.07919992	-0.07055656	0	500
Beta	1	1	709	-0.45279127	-0.28868258	-0.11267881	-0.28668052	0	500
Beta	2	1	709	-0.36504224	-0.20896356	-0.06818466	-0.2111118	0	500
Beta	3	1	709	-0.15259385	0.015875343	0.16727473	0.018767921	0	500
Beta	1	1	710	-0.39886913	-0.22744808	-0.045138035	-0.22695625	0	500
Beta	2	1	710	-0.3246136	-0.16328639	-0.012827767	-0.16308607	0	500
Beta	3	1	710	-0.06410702	0.09892617	0.2538999	0.09923202	0	500
Beta	1	1	711	-0.3627671	-0.17694077	0.006415189	-0.17821823	0	500
Beta	2	1	711	-0.29522446	-0.11849547	0.03466796	-0.119689494	0	500
Beta	3	1	711	0.010366341	0.17093195	0.33582622	0.17232214	0	500
Beta	1	1	712	-0.30824333	-0.13310888	0.031192655	-0.1325058	0	500
Beta	2	1	712	-0.25574797	-0.09124649	0.05897001	-0.09222128	0	500
Beta	3	1	712	0.060553808	0.2111918	0.37585956	0.2144888	0	500
Beta	1	1	713	-0.25221628	-0.09072049	0.0731683	-0.08549784	0	500
Beta	2	1	713	-0.20456983	-0.061016046	0.07912143	-0.06273101	0	500
Beta	3	1	713	0.107848816	0.25958845	0.41079876	0.25772947	0	500
Beta	1	1	714	-0.19908036	-0.041545793	0.123029426	-0.03452693	0	500
Beta	2	1	714	-0.16957293	-0.031018954	0.108182795	-0.030754713	0	500
Beta	3	1	714	0.15711382	0.306023	0.44968227	0.30461538	0	500
Beta	1	1	715	-0.1416037	0.014425573	0.18256152	0.017863018	0	500
Beta	2	1	715	-0.12863545	-0.0005325406	0.13179684	0.0021118873	0	500
Beta	3	1	715	0.20746388	0.34976554	0.49688724	0.35280657	0	500
Beta	1	1	716	-0.09153684	0.069610685	0.23741423	0.068833865	0	500
Beta	2	1	716	-0.101524904	0.03286171	0.16008866	0.03408819	0	500
Beta	3	1	716	0.2545722	0.3967238	0.5452334	0.39969242	0	500
Beta	1	1	717	-0.072263874	0.09626469	0.27191627	0.09821432	0	500
Beta	2	1	717	-0.08574326	0.05260434	0.18261346	0.05020007	0	500
Beta	3	1	717	0.27833048	0.43221843	0.5914314	0.43537512	0	500
Beta	1	1	718	-0.030399172	0.13909939	0.328594	0.14351328	0	500
Beta	2	1	718	-0.06302096	0.082438916	0.21586613	0.079122126	0	500
Beta	3	1	718	0.3048429	0.4691046	0.6429241	0.4751631	0	500
Beta	1	1	719	0.039364945	0.20552418	0.3834063	0.20823058	0	500
Beta	2	1	719	-0.045319956	0.09598568	0.22284012	0.08964621	0	500
Beta	3	1	719	0.47021905	0.6225842	0.78230137	0.62532806	0	500
Beta	1	1	720	0.12454887	0.27730402	0.44814005	0.28054488	0	500
Beta	2	1	720	-0.028613549	0.110825524	0.2345822	0.10313233	0	500
Beta	3	1	720	0.6542449	0.7987192	0.9562457	0.8009702	0.020408163	49
Beta	1	1	721	0.20353974	0.35159633	0.5190283	0.35895538	0	500
Beta	2	1	721	-0.010717968	0.123179324	0.24696054	0.11775542	0	500
Beta	3	1	721	0.8397812	0.9915802	1.143581	0.9914185	0.84501845	1.1834061
Beta	1	1	722	0.2801483	0.43688124	0.6075809	0.43954888	0	500
Beta	2	1	722	0.0019308887	0.1398193	0.25990728	0.1327855	0	500
Beta	3	1	722	1.0352967	1.1843747	1.3428663	1.1871694	61.5	0.016260162
Beta	1	1	723	0.35298565	0.5161811	0.69499815	0.5179593	0	500
Beta	2	1	723	0.01108916	0.15185447	0.27801743	0.14740856	0	500
Beta	3	1	723	1.2247456	1.375754	1.5398316	1.3776177	500	0
Beta	1	1	724	0.412706	0.5780655	0.76815003	0.58576655	0	500
Beta	2	1	724	0.011674533	0.15805519	0.29537016	0.15417062	0	500
Beta	3	1	724	1.3991416	1.5591278	1.733701	1.560609	500	0
Beta	1	1	725	0.46703067	0.64567024	0.8363332	0.65054023	0	500
Beta	2	1	725	0.018874345	0.17023513	0.31084597	0.1675286	0	500
Beta	3	1	725	1.5401058	1.7123349	1.8914886	1.71396	500	0
Beta	1	1	726	0.5534077	0.7205684	0.90429276	0.7255304	0.004016064	249
Beta	2	1	726	0.044368066	0.18723151	0.3193463	0.18391009	0	500
Beta	3	1	726	1.616612	1.7741616	1.9431515	1.7766619	500	0
Beta	1	1	727	0.6579598	0.8142773	0.9859666	0.8185328	0.046025105	21.727272
Beta	2	1	727	0.07565161	0.21408802	0.34285358	0.21037664	0	500
Beta	3	1	727	1.7096946	1.8630242	2.0172915	1.8632324	500	0
Beta	1	1	728	0.7736164	0.9155112	1.0730246	0.9193755	0.24378109	4.102041
Beta	2	1	728	0.1128466	0.24277528	0.36248723	0.2390743	0	500
Beta	3	1	728	1.8092983	1.9576578	2.1002321	1.9571003	500	0
Beta	1	1	729	0.8768801	1.0201557	1.1692798	1.0230259	1.4038461	0.7123288
Beta	2	1	729	0.15117568	0.2679907	0.39181578	0.26857105	0	500
Beta	3	1	729	1.9097242	2.0556962	2.1911075	2.0535831	500	0
Beta	1	1	730	0.9741322	1.1217949	1.2683569	1.1238685	10.904762	0.09170306
Beta	2	1	730	0.17830701	0.29669458	0.424148	0.29726863	0	500
Beta	3	1	730	2.0010903	2.1519167	2.2818387	2.1474514	500	0
Beta	1	1	731	1.0879046	1.2362258	1.3832041	1.2358176	124	0.008064516
Beta	2	1	731	0.21187995	0.33816123	0.46727738	0.33526015	0	500
Beta	3	1	731	2.1090326	2.260126	2.3900983	2.2563653	500	0
Beta	1	1	732	1.1612108	1.3115339	1.466817	1.3137482	500	0
Beta	2	1	732	0.22056644	0.3571543	0.4903836	0.35610452	0	500
Beta	3	1	732	2.179436	2.3314962	2.4639356	2.3278823	500	0
Beta	1	1	733	1.0980799	1.2431263	1.3868454	1.243228	124	0.008064516
Beta	2	1	733	0.20380664	0.33163014	0.46111998	0.33169654	0	500
Beta	3	1	733	2.025616	2.1740909	2.297088	2.170551	500	0
Beta	1	1	734	1.0227164	1.1688347	1.3120172	1.1683054	37.46154	0.026694044
Beta	2	1	734	0.17473923	0.30021977	0.4271243	0.30019087	0	500
Beta	3	1	734	1.8614805	2.0046105	2.1207616	2.0008693	500	0
Beta	1	1	735	0.9429656	1.0869445	1.2274204	1.0870672	5.756757	0.17370892
Beta	2	1	735	0.1468981	0.2686226	0.39244047	0.2660286	0	500
Beta	3	1	735	1.68426	1.8210924	1.9331536	1.8168828	500	0
Beta	1	1	736	0.8567228	1.002065	1.1571395	1.0035671	1.0661157	0.93798447
Beta	2	1	736	0.10972331	0.2337772	0.35691842	0.23091543	0	500
Beta	3	1	736	1.4914436	1.6300507	1.7477385	1.6277747	500	0
Beta	1	1	737	0.7709806	0.9187703	1.0893631	0.9223285	0.2468828	4.050505
Beta	2	1	737	0.07010257	0.19843766	0.32300788	0.19675334	0	500
Beta	3	1	737	1.304987	1.4435823	1.568224	1.4437885	500	0
Beta	1	1	738	0.6856351	0.85051703	1.023067	0.8536899	0.0845987	11.820513
Beta	2	1	738	0.03068093	0.16829687	0.30597544	0.16648087	0	500
Beta	3	1	738	1.13675	1.2786901	1.4153575	1.2799622	500	0
Beta	1	1	739	0.60530865	0.78474605	0.96517885	0.7862291	0.0373444	26.777779
Beta	2	1	739	-0.0072667683	0.14020377	0.28896603	0.13841884	0	500
Beta	3	1	739	0.9788079	1.128	1.2747841	1.1290016	13.705882	0.072961375
Beta	1	1	740	0.554709	0.7289426	0.8960839	0.7303193	0.008064516	124
Beta	2	1	740	-0.03860522	0.1007967	0.23274855	0.09907003	0	500
Beta	3	1	740	0.8503634	0.9956976	1.132947	0.9960636	0.90839696	1.1008403
Beta	1	1	741	0.50107396	0.6710386	0.82747793	0.6689742	0	500
Beta	2	1	741	-0.07751802	0.05361502	0.18039025	0.054332316	0	500
Beta	3	1	741	0.70681524	0.8501946	0.9819819	0.84854066	0.026694044	37.46154
Beta	1	1	742	0.43883896	0.6042714	0.7516008	0.60245764	0	500
Beta	2	1	742	-0.12563609	0.0062469635	0.12760523	0.00582323	0	500
Beta	3	1	742	0.5511672	0.69012254	0.819282	0.68858117	0	500
Beta	1	1	743	0.37889645	0.53860134	0.6779181	0.5340897	0	500
Beta	2	1	743	-0.18032533	-0.042270966	0.07678975	-0.0440365	0	500
Beta	3	1	743	0.3848692	0.525506	0.65850514	0.5241682	0	500
Beta	1	1	744	0.30673283	0.4698634	0.6161188	0.46757308	0	500
Beta	2	1	744	-0.22841902	-0.09249118	0.042429227	-0.09254554	0	500
Beta	3	1	744	0.21652256	0.36469817	0.5040214	0.3642088	0	500
Beta	1	1	745	0.251909	0.40903217	0.5655783	0.40851447	0	500
Beta	2	1	745	-0.28351986	-0.13995382	0.006182525	-0.1392204	0	500
Beta	3	1	745	0.065723844	0.21922906	0.36752367	0.21889599	0	500
Beta	1	1	746	0.19435267	0.3487383	0.5212486	0.353901	0	500
Beta	2	1	746	-0.33405602	-0.1783106	-0.03704783	-0.17826629	0	500
Beta	3	1	746	-0.07190046	0.090797745	0.24621755	0.08827386	0	500
Beta	1	1	747	0.1405586	0.29023272	0.44700462	0.2955248	0	500
Beta	2	1	747	-0.35641927	-0.21336089	-0.0702529	-0.21349421	0	500
Beta	3	1	747	-0.112691365	0.040798694	0.18611199	0.038678914	0	500
Beta	1	1	748	0.078282796	0.22339338	0.37419468	0.22608897	0	500
Beta	2	1	748	-0.39272612	-0.25251132	-0.121088	-0.2557544	0	500
Beta	3	1	748	-0.16328712	-0.014442913	0.12755935	-0.017937914	0	500
Beta	1	1	749	0.003874141	0.14707555	0.3036743	0.15079947	0	500
Beta	2	1	749	-0.43620175	-0.30176637	-0.16773783	-0.30157742	0	500
Beta	3	1	749	-0.22021154	-0.07747597	0.060233817	-0.07932759	0	500
Beta	1	1	750	-0.07430384	0.06905546	0.2271004	0.07341383	0	500
Beta	2	1	750	-0.48286572	-0.34849164	-0.22158787	-0.34867612	0	500
Beta	3	1	750	-0.2851631	-0.14151359	-0.0056750574	-0.14242654	0	500
Beta	1	1	751	-0.15654972	-0.0016999557	0.15948561	-0.0018756519	0	500
Beta	2	1	751	-0.54147226	-0.38986236	-0.26095322	-0.39449874	0	500
Beta	3	1	751	-0.35092837	-0.20209417	-0.06875539	-0.20381624	0	500
Beta	1	1	752	-0.23898965	-0.07060052	0.095667854	-0.07529331	0	500
Beta	2	1	752	-0.5980057	-0.43862617	-0.30665204	-0.44023082	0	500
Beta	3	1	752	-0.42570037	-0.27315408	-0.1346059	-0.27549672	0	500
Beta	1	1	753	-0.32541862	-0.13211617	0.04622943	-0.13568343	0	500
Beta	2	1	753	-0.64058685	-0.47586143	-0.3347644	-0.47675785	0	500
Beta	3	1	753	-0.4788579	-0.32036558	-0.17659597	-0.32217073	0	500
Beta	1	1	754	-0.2603978	-0.08363974	0.081196174	-0.085597284	0	500
Beta	2	1	754	-0.5190485	-0.3647169	-0.22513255	-0.36531088	0	500
Beta	3	1	754	-0.39505175	-0.24577537	-0.0911072	-0.24311808	0	500
Beta	1	1	755	-0.19828834	-0.03319201	0.12922637	-0.033206068	0	500
Beta	2	1	755	-0.3882624	-0.24562244	-0.10807763	-0.24531293	0	500
Beta	3	1	755	-0.30718872	-0.15873541	-0.0013689604	-0.15725774	0	500
Beta	1	1	756	-0.13906051	0.0245797	0.18011615	0.023601716	0	500
Beta	2	1	756	-0.2626989	-0.11668597	0.020673964	-0.11519886	0	500
Beta	3	1	756	-0.22729227	-0.0659352	0.10556546	-0.06415911	0	500
Beta	1	1	757	-0.078110255	0.08588053	0.23034647	0.08199116	0	500
Beta	2	1	757	-0.123400345	0.018776098	0.15460786	0.01853784	0	500
Beta	3	1	757	-0.13977191	0.030239249	0.20585528	0.031531405	0	500
Beta	1	1	758	-0.03159459	0.14529815	0.28691742	0.1387989	0	500
Beta	2	1	758	0.0038417669	0.14710945	0.28860104	0.1486519	0	500
Beta	3	1	758	-0.06491637	0.12551722	0.3120304	0.12462996	0	500
Beta	1	1	759	-0.0012275286	0.18534449	0.33371702	0.17926896	0	500
Beta	2	1	759	0.11435638	0.26498556	0.41941023	0.2664455	0	500
Beta	3	1	759	-0.010910424	0.19402012	0.38879764	0.18967158	0	500
Beta	1	1	760	0.03548871	0.23549543	0.39247507	0.22807707	0	500
Beta	2	1	760	0.21941805	0.3731401	0.53480273	0.37278423	0	500
Beta	3	1	760	0.051094342	0.27617365	0.48321626	0.26993874	0	500
Beta	1	1	761	0.06708994	0.25422305	0.3972504	0.24734353	0	500
Beta	2	1	761	0.20845501	0.35383683	0.50828743	0.35304075	0	500
Beta	3	1	761	0.06819778	0.2789523	0.4741994	0.27411774	0	500
Beta	1	1	762	0.103050984	0.2762826	0.413902	0.27281278	0	500
Beta	2	1	762	0.18968987	0.33578798	0.47966003	0.3338637	0	500
Beta	3	1	762	0.09083828	0.28832763	0.4602226	0.28219482	0	500
Beta	1	1	763	0.14443398	0.30183274	0.434671	0.30042943	0	500
Beta	2	1	763	0.17942365	0.31493384	0.4445174	0.31307015	0	500
Beta	3	1	763	0.11531749	0.29468128	0.44871134	0.29095256	0	500
Beta	1	1	764	0.17717882	0.329751	0.45751753	0.32881454	0	500
Beta	2	1	764	0.15655838	0.29173315	0.41367692	0.2916978	0	500
Beta	3	1	764	0.14068946	0.3001664	0.44877914	0.29995418	0	500
Beta	1	1	765	0.21506399	0.35971147	0.486911	0.356431	0	500
Beta	2	1	765	0.13920392	0.27069217	0.3931921	0.2709045	0	500
Beta	3	1	765	0.15308726	0.30632168	0.44807512	0.3087119	0	500
Beta	1	1	766	0.24038905	0.38304925	0.51623666	0.37977183	0	500
Beta	2	1	766	0.119749315	0.25261807	0.37295395	0.2520734	0	500
Beta	3	1	766	0.15270638	0.31179816	0.45632157	0.312307	0	500
Beta	1	1	767	0.2553325	0.40325493	0.5441038	0.40270272	0	500
Beta	2	1	767	0.09872333	0.23531944	0.364859	0.23508075	0	500
Beta	3	1	767	0.17262568	0.321312	0.46717784	0.32040608	0	500
Beta	1	1	768	0.2818882	0.4225286	0.56120837	0.42270502	0	500
Beta	2	1	768	0.10660608	0.23733631	0.35963503	0.23555182	0	500
Beta	3	1	768	0.15969913	0.30477077	0.4444352	0.30350167	0	500
Beta	1	1	769	0.31031936	0.45351404	0.59193635	0.45315936	0	500
Beta	2	1	769	0.111705996	0.24379814	0.36082235	0.23984551	0	500
Beta	3	1	769	0.15042548	0.28621194	0.426351	0.28638828	0	500
Beta	1	1	770	0.3456885	0.48606414	0.6316783	0.48618072	0	500
Beta	2	1	770	0.121782355	0.24953502	0.364054	0.24450105	0	500
Beta	3	1	770	0.13657244	0.2658692	0.39892972	0.26783285	0	500
Beta	1	1	771	0.37148097	0.520484	0.6700496	0.5201215	0	500
Beta	2	1	771	0.12632628	0.2526736	0.37298283	0.24928625	0	500
Beta	3	1	771	0.120017655	0.2466958	0.38588488	0.24876055	0	500
Beta	1	1	772	0.39689696	0.554023	0.70302385	0.5531428	0	500
Beta	2	1	772	0.13234347	0.25611588	0.37866995	0.2539417	0	500
Beta	3	1	772	0.097234756	0.22534823	0.37882	0.23020498	0	500
Beta	1	1	773	0.42040423	0.58517873	0.7461633	0.5848204	0	500
Beta	2	1	773	0.13027002	0.26249766	0.39819393	0.2610686	0	500
Beta	3	1	773	0.074154235	0.21013863	0.37263656	0.21656382	0	500
Beta	1	1	774	0.43999025	0.6122812	0.7764917	0.6114208	0	500
Beta	2	1	774	0.123757124	0.26633883	0.40775177	0.26424095	0	500
Beta	3	1	774	0.053217705	0.19358298	0.3730636	0.20071279	0	500
Beta	1	1	775	0.42374405	0.5857371	0.7412683	0.58553374	0	500
Beta	2	1	775	0.14933625	0.27968156	0.41378802	0.27886277	0	500
Beta	3	1	775	0.06438734	0.19440171	0.35873044	0.20078969	0	500
Beta	1	1	776	0.399892	0.56064355	0.71266395	0.5584475	0	500
Beta	2	1	776	0.17097522	0.29785088	0.42796108	0.29689264	0	500
Beta	3	1	776	0.073656216	0.19923547	0.34832284	0.20247325	0	500
Beta	1	1	777	0.3725832	0.5334776	0.67644507	0.52907765	0	500
Beta	2	1	777	0.19427042	0.3167372	0.45010787	0.31644255	0	500
Beta	3	1	777	0.080828436	0.20261498	0.34783232	0.20429869	0	500
Beta	1	1	778	0.3412089	0.50396514	0.6494724	0.49889016	0	500
Beta	2	1	778	0.21468888	0.33636075	0.47278124	0.3365366	0	500
Beta	3	1	778	0.08394393	0.20329234	0.3489562	0.20617491	0	500
Beta	1	1	779	0.30170214	0.47270337	0.62612534	0.46952048	0	500
Beta	2	1	779	0.22955298	0.3563435	0.49328774	0.35608637	0	500
Beta	3	1	779	0.083771385	0.20396101	0.34692198	0.20800048	0	500
Beta	1	1	780	0.27329403	0.4529745	0.6142332	0.44963458	0	500
Beta	2	1	780	0.2464325	0.38472062	0.5318683	0.3842339	0	500
Beta	3	1	780	0.08618343	0.21309689	0.36161873	0.21711828	0	500
Beta	1	1	781	0.24413861	0.42703557	0.6017524	0.42417526	0	500
Beta	2	1	781	0.25157282	0.39691353	0.5480698	0.39794165	0	500
Beta	3	1	781	0.075848535	0.21333852	0.3722153	0.21698849	0	500
Beta	1	1	782	0.17586164	0.34694147	0.50448304	0.34314176	0	500
Beta	2	1	782	0.20133963	0.33966452	0.48018086	0.33969566	0	500
Beta	3	1	782	0.036486767	0.16968329	0.3247954	0.17696656	0	500
Beta	1	1	783	0.099289596	0.25583237	0.41288632	0.25569743	0	500
Beta	2	1	783	0.14283836	0.27531672	0.41393808	0.27725837	0	500
Beta	3	1	783	-0.012351431	0.12611815	0.282497	0.13271552	0	500
Beta	1	1	784	0.012700449	0.15589547	0.32043266	0.16088103	0	500
Beta	2	1	784	0.06851878	0.2072821	0.3470605	0.20955755	0	500
Beta	3	1	784	-0.070014566	0.07988816	0.24058814	0.08473417	0	500
Beta	1	1	785	-0.085409276	0.05654831	0.22175811	0.06342482	0	500
Beta	2	1	785	-0.00815769	0.13666123	0.28379974	0.13997166	0	500
Beta	3	1	785	-0.12635066	0.030531034	0.2037951	0.035416894	0	500
Beta	1	1	786	-0.17114258	-0.03576196	0.12916291	-0.031391446	0	500
Beta	2	1	786	-0.08357417	0.07197324	0.22334506	0.07227081	0	500
Beta	3	1	786	-0.19509275	-0.012976393	0.17109786	-0.012564455	0	500
Beta	1	1	787	-0.2668524	-0.12412912	0.04677145	-0.12190054	0	500
Beta	2	1	787	-0.16633986	0.0063768346	0.16269849	0.0034478826	0	500
Beta	3	1	787	-0.25965193	-0.06114704	0.13863203	-0.061305813	0	500
Beta	1	1	788	-0.35569212	-0.20142475	-0.030034026	-0.19837688	0	500
Beta	2	1	788	-0.22802949	-0.047821157	0.12526445	-0.050245963	0	500
Beta	3	1	788	-0.30850157	-0.097514495	0.114540316	-0.09936767	0	500
Beta	1	1	789	-0.39609048	-0.24766241	-0.08576115	-0.24482644	0	500
Beta	2	1	789	-0.2421405	-0.07519817	0.08475977	-0.076507546	0	500
Beta	3	1	789	-0.28893718	-0.09666532	0.10484743	-0.098423816	0	500
Beta	1	1	790	-0.43528995	-0.29490924	-0.13862957	-0.29099652	0	500
Beta	2	1	790	-0.2565458	-0.10295591	0.049012244	-0.10307198	0	500
Beta	3	1	790	-0.2795741	-0.092454314	0.08941449	-0.09522346	0	500
Beta	1	1	791	-0.48046362	-0.34199014	-0.19731452	-0.34105912	0	500
Beta	2	1	791	-0.28035316	-0.12828185	0.0123700425	-0.13187589	0	500
Beta	3	1	791	-0.25830445	-0.091460735	0.084176786	-0.09175337	0	500
Beta	1	1	792	-0.53831565	-0.39005858	-0.24751596	-0.39251584	0	500
Beta	2	1	792	-0.30084375	-0.15963925	-0.025959853	-0.16148165	0	500
Beta	3	1	792	-0.25095823	-0.088709444	0.06969934	-0.08818653	0	500
Beta	1	1	793	-0.5948751	-0.44228774	-0.29050395	-0.44257793	0	500
Beta	2	1	793	-0.32678342	-0.18950881	-0.058341004	-0.19028549	0	500
Beta	3	1	793	-0.24590158	-0.081394546	0.07519067	-0.084716484	0	500
Beta	1	1	794	-0.65174615	-0.49303165	-0.34012833	-0.4942597	0	500
Beta	2	1	794	-0.36402515	-0.21783541	-0.075086795	-0.21902229	0	500
Beta	3	1	794	-0.24301621	-0.08130084	0.06850752	-0.08484118	0	500
Beta	1	1	795	-0.6948957	-0.531851	-0.37996548	-0.533793	0	500
Beta	2	1	795	-0.38585168	-0.24291667	-0.09406819	-0.24198502	0	500
Beta	3	1	795	-0.24351971	-0.078003064	0.0797213	-0.081295535	0	500
Beta	1	1	796	-0.6398006	-0.4835243	-0.33646533	-0.48538455	0	500
Beta	2	1	796	-0.3611239	-0.22828558	-0.091828406	-0.22778508	0	500
Beta	3	1	796	-0.23348865	-0.077729374	0.07097785	-0.079948366	0	500
Beta	1	1	797	-0.5875549	-0.4368834	-0.2907016	-0.43773535	0	500
Beta	2	1	797	-0.3368015	-0.2158178	-0.08217345	-0.21307573	0	500
Beta	3	1	797	-0.23105915	-0.079985976	0.069670774	-0.08056789	0	500
Beta	1	1	798	-0.5354173	-0.38159788	-0.23768112	-0.38606945	0	500
Beta	2	1	798	-0.31840423	-0.19817004	-0.06923854	-0.19712634	0	500
Beta	3	1	798	-0.23119333	-0.08256284	0.0644247	-0.08123955	0	500
Beta	1	1	799	-0.49261832	-0.33009803	-0.18207967	-0.3329648	0	500
Beta	2	1	799	-0.3000618	-0.18267983	-0.052115772	-0.18073268	0	500
Beta	3	1	799	-0.23085429	-0.084075436	0.062156644	-0.081929974	0	500
Beta	1	1	800	-0.4415628	-0.27945578	-0.12041613	-0.28129864	0	500
Beta	2	1	800	-0.2882245	-0.16547063	-0.031995803	-0.1647832	0	500
Beta	3	1	800	-0.23397483	-0.08365929	0.060783483	-0.08260167	0	500
Beta	1	1	801	-0.40895212	-0.23499122	-0.07088465	-0.24071452	0	500
Beta	2	1	801	-0.28138468	-0.1521827	-0.018251102	-0.15229109	0	500
